,,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081
ssp119,Q05,-0.5434900973209239,-0.5408593774654742,-0.5389475960425374,-0.537546795676177,-0.5365604804011997,-0.535209785935179,-0.5339463341291592,-0.5327174538032631,-0.5307626323671619,-0.5288014643447154,-0.5274420440935396,-0.5267611881238519,-0.5254369705882095,-0.5211338573334172,-0.5200320324986133,-0.5280641676958372,-0.5384623493059301,-0.546900151833581,-0.5531989632202403,-0.5575222518049482,-0.5604984768470482,-0.563465303753843,-0.5669309871635866,-0.569542172877463,-0.5698455802887771,-0.5688439887835102,-0.5673225421849766,-0.5656661767409785,-0.5642403451014447,-0.5631439311802571,-0.5623508173224241,-0.5616772296509035,-0.561403328341972,-0.5625165052502974,-0.563093170009006,-0.5565640429283459,-0.5477095912790844,-0.5404370192322688,-0.5357042458718813,-0.5328600726246417,-0.531100589896732,-0.5292858579947386,-0.5275272646807142,-0.5289804240230035,-0.5332564108432198,-0.537738036120116,-0.5409471401263788,-0.5428466457075187,-0.5437134345235884,-0.5437535266129268,-0.543037267707811,-0.541929850140855,-0.5402875042294999,-0.5373056020346005,-0.5308876478320499,-0.5233490005421855,-0.516890843083846,-0.5116678691056673,-0.5066424081217019,-0.5025297331648149,-0.500039486957309,-0.4976639459128922,-0.4944563981248746,-0.4889340985715271,-0.4816434503108221,-0.4747937452093184,-0.46945976643799003,-0.4653159171810783,-0.4619462016587894,-0.4589932545448024,-0.45652792518940943,-0.45447085539736365,-0.45287246533614567,-0.4511610672657415,-0.4494280888830725,-0.44796264133733255,-0.4463600507046593,-0.44449284542776624,-0.442411630466942,-0.43980081607434424,-0.43605175449796185,-0.4327189470644739,-0.4302531608443365,-0.4279763161967039,-0.4262483963975538,-0.4250366848997256,-0.42421060983086684,-0.42365191186038337,-0.42310926328038273,-0.4225716596979123,-0.4220638908058688,-0.4215834339899868,-0.4214682043478577,-0.4231198279816703,-0.42949001936215947,-0.4385725363297751,-0.4478279360449985,-0.455352341066903,-0.4621026920684194,-0.4679776747599642,-0.47283861983757813,-0.47686492151899956,-0.48061035784731854,-0.48366850118960036,-0.4855738129448796,-0.4871433496081371,-0.48918261711897826,-0.49076269636892966,-0.49122561140417415,-0.4904503887198716,-0.48840804070474897,-0.48517366619008245,-0.48081446705590347,-0.475838503826961,-0.4681742411342798,-0.45757875745006676,-0.44552919998598045,-0.43409330162112764,-0.4221720682704035,-0.40941574590261204,-0.395847705563536,-0.3821427933151765,-0.37181167452540337,-0.36811684919824383,-0.3658363836778349,-0.3600908451057661,-0.349592538715079,-0.33632131558324657,-0.3224688638313611,-0.3083021482744732,-0.2931382211664515,-0.27687835113519854,-0.25969718144533727,-0.2403757953985081,-0.21865947186265303,-0.19713396601758074,-0.17757857236621483,-0.1598962791205048,-0.14362933570416644,-0.12856506060537826,-0.11454076940507088,-0.1001242315499445,-0.08113244295054642,-0.05468573378834376,-0.026185655384658713,-1.0547118733938987e-16,0.023131677869737587,0.043843039286117276,0.06335699019558487,0.0817296078592466,0.09858921233499376,0.11433514554459405,0.12980672435217364,0.1458327263591917,0.16293342713780778,0.1810343455579269,0.20015197482804692,0.22012585567887913,0.24045618690463216,0.26061464007183,0.280302898707092,0.29927965677089774,0.3174598120264287,0.3347211804772513,0.3507851866452828,0.36593503983544773,0.38029813834171405,0.39408717933172693,0.4072889008876738,0.419832321240294,0.4315001704478615,0.4420345204897679,0.4511862436114507,0.4588623118224374,0.46516754063757215,0.47034651671771605,0.47474825062468984,0.47861695926030273,0.4820863481407459,0.4850827202766064,0.48744471044474613,0.4890293570053565,0.48991098828915103,0.4901449601916509,0.4897022643415042,0.48859782705356025,0.48704151165171944,0.4852006218706639,0.4831991466863303,0.4810963846817883,0.47898833421572184,0.4768660808926771,0.4747139092948264,0.47248831948996123,0.4701529237015711,0.46765077839772323,0.4649110887350464,0.4620055968385028,0.45900389778796546,0.4560011191631167,0.453093310443602,0.45033571046291365,0.44769432109449864,0.44516614454699643,0.4427346723292012,0.44029988036860807,0.43773485944419754,0.4349620013386722,0.4320780827719418,0.4292133381844553,0.42647916911101974,0.4240039379023501,0.42181018166448664,0.4198469504979937,0.4179876538100974,0.41612727935029287,0.4141023411570665,0.41175028527603025,0.40902650554179176,0.40600398498485213,0.4028972286940264,0.3999552668344094,0.3973399540069866,0.3950889556431634,0.3930513369274902,0.39105979944495683,0.38899375122346236,0.38676794599247705,0.38432782642839497,0.3816120033367887,0.37864474109070445,0.3755397677729578
ssp119,Q17,-0.6272215657696167,-0.6242519101055131,-0.6219888196587182,-0.620262775806966,-0.6189978684383041,-0.6173988200163556,-0.6158943275437428,-0.6144387940107137,-0.6122435725184256,-0.610006219257981,-0.6083675674015041,-0.6074461752934048,-0.6059204720880567,-0.6013146200339514,-0.5998123072085682,-0.6077872777371081,-0.6187230949710691,-0.6280652372367189,-0.6353775690387318,-0.6406653106493929,-0.6444729071570464,-0.6481446955018598,-0.6522562099520196,-0.6554723400994742,-0.6562538845116938,-0.6555352907759083,-0.6541212682300982,-0.6524398023627558,-0.6509064869558737,-0.6496667164992072,-0.6487262817271866,-0.647914969236799,-0.6475200156988854,-0.6485766169696408,-0.649195567815527,-0.642529696225815,-0.6331054823965376,-0.6249823823307843,-0.6193472555821218,-0.615700500167173,-0.6132905942094201,-0.6109542869426485,-0.6087417569874692,-0.6098793624997765,-0.6141270904498793,-0.6188563516435056,-0.6224522760114733,-0.6247490088505969,-0.6259513075012807,-0.6262335628204034,-0.6256520003643625,-0.6245764681272148,-0.6228748221977993,-0.6197284439721626,-0.6129298072403409,-0.6047201517091295,-0.5974110125100728,-0.5912978404651289,-0.5853962830439665,-0.5804405395245142,-0.5772112497548432,-0.5742193733583432,-0.5704528859215182,-0.564315196464401,-0.5562398803784865,-0.5484553981601692,-0.5421548174239486,-0.5371060926638342,-0.5329282108397971,-0.5292629104345534,-0.5261726464183896,-0.5235731985807701,-0.521512526634089,-0.5194013123307446,-0.5173008853327095,-0.5154982954529261,-0.5135835112089915,-0.5114062166204866,-0.5090025314572816,-0.5060431771955307,-0.5018736390846196,-0.49804712282515273,-0.49508731264897354,-0.4923457924148974,-0.49019059183779135,-0.48860957867478055,-0.4874774031735624,-0.48667314006742013,-0.48593209050952585,-0.4852260630882451,-0.48457059451058493,-0.48395678443137236,-0.48372634674606757,-0.48532526862862824,-0.491882065203504,-0.5015429130503585,-0.5117122584686606,-0.5203128407465936,-0.5281651552035718,-0.5351172919060352,-0.5409822162335944,-0.5459091086088675,-0.5504572825488633,-0.5542313750805029,-0.5567386990373302,-0.5587878184105524,-0.5612377250765225,-0.5631894395584498,-0.5639489882760416,-0.5633519697294374,-0.5613375294679535,-0.5579623608099837,-0.5532822186188624,-0.547824780857477,-0.5394834622719824,-0.5279071717050511,-0.5145441786989873,-0.5015627982257198,-0.48795821980326465,-0.4733836676213553,-0.4578615842142616,-0.44207666632517706,-0.4296632472284364,-0.4242038931219635,-0.42062864157855273,-0.4138158760375217,-0.4021390362315039,-0.3873863814222339,-0.3717638814705745,-0.35562240738772644,-0.3383125560878816,-0.31972999735043756,-0.300056074014869,-0.2780456989933423,-0.25336677770679,-0.22862860479337468,-0.20577054146314544,-0.1848444786958143,-0.16546629158452048,-0.14745072733626916,-0.13064527126411224,-0.11358791345164068,-0.09191089721665768,-0.06236715329284721,-0.030198427492107494,-2.2759572004815707e-16,0.02719963978690107,0.051851408526136386,0.07512012667598965,0.09706625310048414,0.11730402292396525,0.13622217089821034,0.1546922490545754,0.17361409562797886,0.1935955376770378,0.2146305075407362,0.23677624696493155,0.2598967891844956,0.2834883617980478,0.3069881167670851,0.33005124718667705,0.35239093233069363,0.3738828340909436,0.39437508642756675,0.4135556975901862,0.43168613875013345,0.4488938499225328,0.46540079205826207,0.4812065074456549,0.49624514856767393,0.510294638026724,0.5230794444443216,0.5343237735449139,0.5439065921829205,0.551915004715515,0.5585923881986141,0.5643049222731671,0.5693258481840222,0.5738188661374928,0.5777315107321785,0.5809086264809932,0.5832013919833805,0.5846782804561957,0.5853958125049155,0.5853261845610159,0.5844836259765976,0.5830843566971323,0.5813116481342934,0.5793082171114154,0.5771505649560785,0.5749504443704423,0.5727119587711373,0.5704266824971745,0.5680541969175149,0.5655576379071225,0.5628772768125188,0.559936142619228,0.5568019108023458,0.5535461878354153,0.5502699804817833,0.5470789533765019,0.544039313634388,0.5411245628280146,0.5383351064004754,0.5356565844042771,0.5329869889572969,0.5301911516468002,0.5271794835553835,0.5240415238233311,0.5209102080234578,0.5179055545518703,0.5151687749440702,0.5127354844976146,0.5105622430474274,0.5085218859261389,0.5065021744217292,0.504327386286439,0.5018168604276099,0.4989079118196546,0.49566256834618205,0.49229672368635785,0.4890745661741323,0.48618011488418444,0.4836715824288037,0.48140781456493,0.4792177297224208,0.47696987886810305,0.4745659794933821,0.47193911486494156,0.46901636344671604,0.46581302264838814,0.46244124676438875
ssp119,Q50,-0.7656079710696526,-0.7621198174920683,-0.7592841797819886,-0.7569963716196582,-0.7552226828627016,-0.7531574510880322,-0.751201757440126,-0.7493207246140116,-0.7466879068159293,-0.7439649529745662,-0.7418331558438187,-0.7404719025226104,-0.7385687969936867,-0.7334553273529774,-0.7312942650494658,-0.7390716703769178,-0.7507005561545012,-0.7613847613903842,-0.7703385649328551,-0.7773132004653498,-0.7826881202377771,-0.7877716312228664,-0.7932052971974425,-0.7976714800239781,-0.799505324608405,-0.7995256825262471,-0.7985427188117563,-0.7970340271783788,-0.7954855687150036,-0.7941167358801217,-0.7929918212070074,-0.7919744026741905,-0.7913737164460629,-0.7923018891513213,-0.7929351830662343,-0.786052219740571,-0.7757764152236534,-0.766319155752108,-0.7591757112893351,-0.7540875940177505,-0.7504190771627037,-0.7470108677207153,-0.7438469208455365,-0.7442562378817701,-0.7482273933201073,-0.7531516373377826,-0.7572404679397294,-0.7601359729232708,-0.7619135839751333,-0.7626727669558526,-0.7624239371974404,-0.7615230965672891,-0.7598417871005421,-0.7565349101152291,-0.7492316480486795,-0.7400421562089237,-0.7314072763907822,-0.7238235187074882,-0.7164062953665875,-0.7099398825927284,-0.7053255213170153,-0.7011279204208741,-0.6962626988435825,-0.6889758743480758,-0.6795236328803023,-0.6701312593828402,-0.6621438348383825,-0.655471081008699,-0.6498022160788746,-0.6447972182423619,-0.6405194509015869,-0.6368855253079841,-0.6339441522097957,-0.6310839669820697,-0.6283217650357776,-0.6259354654063961,-0.6235033677665238,-0.620838381584812,-0.6179491799689372,-0.6144802518384482,-0.6097052251596178,-0.6051613937725303,-0.6014679310838689,-0.5980253724306094,-0.595221181703089,-0.5930799136146051,-0.5914919779565473,-0.5903391219232303,-0.5893417007866655,-0.588447384219067,-0.5876559483660861,-0.5869460945107813,-0.5866612023560573,-0.5883074493680158,-0.5952682959622279,-0.6059420809262219,-0.6177005319869927,-0.6282420246370459,-0.6381776254523961,-0.6472527280515168,-0.6551817060338746,-0.6620419322883875,-0.6683753674923856,-0.6737867979690912,-0.6777357535729138,-0.6810069406701315,-0.6845264648598021,-0.6874421700602894,-0.6890160272904663,-0.6890208703376655,-0.6873433425929678,-0.6840042709502947,-0.6790340369757482,-0.6729800234883715,-0.6636864164812059,-0.6506412003851507,-0.6352291017406901,-0.6197419954096203,-0.6033156076999233,-0.5856258900588114,-0.5667076388214484,-0.5472690757879265,-0.5311267298031598,-0.5223435417897004,-0.5161420535677232,-0.5071299432556298,-0.49320745974817876,-0.4758405280924027,-0.4571916448322346,-0.4376914199445737,-0.41672464601033427,-0.39417432569594435,-0.3702273227655922,-0.3436015154542145,-0.31385005397898064,-0.28359831326546814,-0.2550072611518489,-0.22836393414056952,-0.2034287894754933,-0.18009455714955033,-0.1582544760469056,-0.13642848233011515,-0.11000021684667102,-0.07517872480759756,-0.03689802381373598,-2.4702462297909734e-16,0.034089081253094934,0.0655229611950173,0.0953289452003282,0.12352787934643317,0.1496830775303656,0.17414383176674159,0.19780908373318334,0.2216726395768068,0.24647391007562464,0.27232374085757516,0.2993617246314399,0.32751041122300345,0.3562810047804983,0.38507514850229685,0.41348557650363416,0.4411558915004507,0.4678952602051128,0.4934961006503472,0.5175851166309238,0.5403776042395522,0.561987636544038,0.5826412553205155,0.6023519921580381,0.6210607718272757,0.6385396505749135,0.6544883915726496,0.6685911592096964,0.6806817658980658,0.6908144241027337,0.6992231929046271,0.706293799351602,0.7123408895597734,0.7175762023762223,0.7219866967298487,0.7254363704981274,0.7277766808719774,0.7290731046137884,0.7293871537965895,0.7286957822309403,0.7270149132324385,0.724571803030394,0.7215753324421612,0.7181998051741596,0.71455298162867,0.7107766900801763,0.7069017261826848,0.7029379484008287,0.6988561582290876,0.6946241639946479,0.6901820418397897,0.6854463135260795,0.6804794108879142,0.675355655678155,0.6701846831653135,0.665087014768145,0.6601468756236109,0.6553519430445188,0.6507110245163827,0.6462158241184286,0.6417639842872696,0.6372099512961882,0.6324466409596867,0.6275509015899813,0.6226567062857001,0.617894834599606,0.6134250568236261,0.6093038889739839,0.6055022171081834,0.6018957527344935,0.5983643147328341,0.5947152280138437,0.5907403628598102,0.5863470975834323,0.5815759884479562,0.5766389926830418,0.5718180110574409,0.5673284353827999,0.5632611944164081,0.5594948328082803,0.5558583540420674,0.5522079412117511,0.5484271037975343,0.54442944581483,0.5401223519982626,0.535504156415163,0.5306803755818125
ssp119,Q83,-0.9126698244777363,-0.9087706349983906,-0.9054547852798158,-0.9026648446720393,-0.9004032116730114,-0.8978666990336611,-0.8954430595211027,-0.8931070895696973,-0.890009845023888,-0.8867868177284743,-0.884142817786522,-0.8822991878523014,-0.8799559654870087,-0.8743198808594947,-0.871522615458189,-0.8789528796178026,-0.890864112154155,-0.9023646380697394,-0.912461370631136,-0.9207282913844818,-0.9274088594190714,-0.9337552262059283,-0.9404275523293328,-0.9461065803548007,-0.9490329750476343,-0.9499280072977957,-0.9495820009635167,-0.948488884309118,-0.9471729719809229,-0.9459023769243057,-0.944785782470954,-0.9437179272413404,-0.9430315496131023,-0.943898832828326,-0.9445545262182804,-0.9375420154594571,-0.926686242806395,-0.9162523636418399,-0.907921784756504,-0.9016075671654482,-0.8967776226730916,-0.8923037423943843,-0.8881459938149281,-0.8877119279658767,-0.8911635352931919,-0.895939220607354,-0.9001588652716442,-0.9033394084404286,-0.9054571759758142,-0.9065420268800614,-0.9065531664866503,-0.9058179578467414,-0.9041950084138156,-0.9008099474969946,-0.8931709952284705,-0.8832748896572606,-0.8736215769851207,-0.864833959741017,-0.8561041042309119,-0.8482634994134557,-0.8423094325710879,-0.8368651813716641,-0.8308176058464272,-0.8223159071805515,-0.8114892640697736,-0.8005406142753217,-0.7909037066783225,-0.78258658293121,-0.775338965809237,-0.7688485409078829,-0.7631921533845777,-0.758297123704108,-0.7542204696410229,-0.7503424534909193,-0.7466524551301772,-0.7434208031670064,-0.7402167173281051,-0.7368261165278202,-0.733234487902525,-0.7290631116413975,-0.7235308086290416,-0.7181521064909171,-0.7136016877375797,-0.709314631497778,-0.705695626759315,-0.7027991760061931,-0.7005332518336005,-0.6987879461811943,-0.6972788174979894,-0.6959399032438177,-0.6947605150503502,-0.6937099568218056,-0.6931308512235586,-0.69456848073475,-0.701582156498791,-0.7127681152754425,-0.7255164493323643,-0.7374011216595675,-0.7488924266990525,-0.7596516878042084,-0.7693073062273736,-0.7778653764944927,-0.785832926973588,-0.7927965038013475,-0.7981690648558761,-0.8027034569845151,-0.8073575225816064,-0.8113068748948381,-0.8137836657050211,-0.8145140325296545,-0.8133405855863123,-0.8102488941287893,-0.8052407239230547,-0.7988654495474846,-0.788928290197959,-0.7747977128259456,-0.7577931391880314,-0.7402677439213846,-0.721447436358419,-0.7010295566680738,-0.6790630140277584,-0.6562766734363309,-0.6366142896055076,-0.6244828330484948,-0.6153618442504611,-0.6037417740326412,-0.587227756617801,-0.5670468229103591,-0.5452911832144316,-0.5224125191778327,-0.4978003602370789,-0.4713169309641307,-0.4431420338672504,-0.41196127250159875,-0.3772402854800027,-0.3415966041274698,-0.30732941086112353,-0.27489504141241217,-0.2441782721897975,-0.21515600424841214,-0.18778258542348003,-0.16059314227188876,-0.12882360446826951,-0.08830837437163408,-0.04371871969082386,-1.582067810090848e-16,0.04117774844083881,0.07975415268795963,0.1166298590484824,0.15176343989316646,0.18465360066194605,0.21559505985464839,0.24548054862997976,0.27535083739359434,0.30602943612573485,0.33771338090176645,0.3706124880158858,0.404706605729965,0.43953537685704014,0.47449142764515156,0.5091335538996654,0.5430595382690085,0.5760287689827673,0.6077869440779017,0.6379079043835125,0.6665615257555487,0.6938383811343345,0.7199549350382805,0.7449250801302488,0.7686882535454924,0.7910082504352808,0.8115640347683172,0.8300071986481676,0.8461331272157958,0.8599636832088468,0.8717158999948558,0.8817794677430737,0.8904913638265943,0.89809458448065,0.9046054730509766,0.9099058947567992,0.9138524009449055,0.9165117456788859,0.9179508830485095,0.9181517658651078,0.917132911442082,0.9151299344825998,0.9123704911950801,0.9090532786681322,0.9053119311759861,0.9013145591430909,0.8971169117309664,0.892748491941522,0.888194625722653,0.883432375115923,0.8784066461552079,0.8730332659660789,0.8673732724988827,0.8615040467039495,0.8555421851206224,0.8496198163724143,0.8438357690235586,0.8381906552233145,0.8327026187071638,0.8273709465340223,0.8220962463845503,0.8167283498626849,0.8111492937089034,0.8054265642771238,0.7996932734813545,0.7940864475951972,0.788778531655181,0.7838418920191601,0.7792601598934976,0.7749145327172544,0.7706823701535567,0.7663611611373187,0.7617240591197123,0.7566557916209704,0.7511781034468086,0.7454952555898774,0.7398970391096574,0.7346185035056274,0.7297741517908797,0.7252597026531944,0.7209086969877218,0.7165723226473151,0.7121233301974526,0.7074618638116986,0.7024802213724467,0.6971622783540342,0.6916053916351469
ssp119,Q95,-0.9933383942600582,-0.9892549348911563,-0.9857199850597714,-0.9826942185862897,-0.9801950618516523,-0.9774221183409976,-0.9747592426847629,-0.9721857282227484,-0.9688448237501435,-0.9653617438523245,-0.96244969886194,-0.9603464678310004,-0.9577583178157903,-0.9518450633946426,-0.9487229249577256,-0.955933860871913,-0.9678738882840199,-0.9796308322123206,-0.9901409905490457,-0.9989119076697323,-1.0061314752082307,-1.0130242830382477,-1.0202519352539903,-1.0264908028278925,-1.0299418305483106,-1.031283071884586,-1.0312904174620219,-1.0304583442338477,-1.0293218804956104,-1.0281657659695445,-1.0271153574003737,-1.0260781838723978,-1.0253973583708096,-1.0262698685407492,-1.026956316847636,-1.0199133004873495,-1.008845184697622,-0.9980267410517263,-0.9892046846147593,-0.9823583127904753,-0.9769999433325058,-0.9720194254214191,-0.9673728557239603,-0.9665014204171383,-0.9696397084773152,-0.9742535184814971,-0.9784353582511702,-0.9816574260313479,-0.983857324658364,-0.9850351556567956,-0.9851263201335472,-0.9844425987103614,-0.9828333970816379,-0.9794093878410202,-0.9716283213829492,-0.9614361242021456,-0.9513474163052257,-0.9420295094329129,-0.9327039875745813,-0.92422213231552,-0.9176209065583645,-0.9115510588216278,-0.904893356989344,-0.8957626552784044,-0.8842384152893181,-0.8725109828083081,-0.8620450946509456,-0.8528868218854319,-0.8448118431246178,-0.8375221170250378,-0.8311031584835522,-0.825489563626147,-0.8207443232946303,-0.816246969484015,-0.811977923225091,-0.8082051947939881,-0.8044949318182901,-0.8006226698715639,-0.796564261812362,-0.7919309399118456,-0.785918862572138,-0.780030847313259,-0.7749605121572956,-0.7701559382136761,-0.7660289169730425,-0.76264645584838,-0.7599248582425215,-0.7577591293553454,-0.7558645474898245,-0.7541709616031642,-0.7526641579079181,-0.751309976769675,-0.7504506333536086,-0.7516464214028888,-0.7585257503557272,-0.7697679629851749,-0.7827805291769097,-0.7950976063746873,-0.8071378676080231,-0.8185289972715282,-0.828863097608739,-0.8381140470102192,-0.8467698545921325,-0.8544049533311432,-0.8604097629884452,-0.865519803368497,-0.8707005059314424,-0.8751356203789445,-0.8780442255633183,-0.8791321896967836,-0.8782220068472236,-0.8752818975738963,-0.8702986022877907,-0.8638182283940476,-0.8536279842846204,-0.8390460843775223,-0.821359980061764,-0.8029394921013315,-0.7830418857804485,-0.761371928728641,-0.7379836264859111,-0.7136136679101753,-0.6922551137700956,-0.6784519173811268,-0.6677965099804458,-0.6547505870041713,-0.6368140603583032,-0.6151202356469876,-0.5917269821138295,-0.5670870620697395,-0.5405868660840517,-0.5120765397912466,-0.4817292706256069,-0.44821496004975636,-0.41096156891084845,-0.3725777887563561,-0.33541179857987663,-0.2999858664344616,-0.26623761702112414,-0.23418341026491024,-0.20380883764273622,-0.1736626055082726,-0.13893001328020904,-0.09530094424429528,-0.0473340760237478,2.3037127760972e-16,0.04494503350351297,0.08735759073943271,0.1280835467433637,0.16704979796294933,0.2037224676940914,0.23836730974952322,0.27186697836936763,0.3052742481059774,0.339441624459143,0.37459899423532705,0.41098516212835756,0.4486054271660228,0.48701452915722265,0.5256055073255187,0.563926760563329,0.6015595460408086,0.6382436629621396,0.6737051238238776,0.7074947714307017,0.7397613513931439,0.7705823296099196,0.800166602611981,0.82852486813633,0.8555932700762936,0.8811301217355718,0.9048041716886349,0.9262519806265122,0.9452510918488011,0.9618072981913341,0.9761272186534045,0.988598455659573,0.9995637574068297,1.0092764094957687,1.017763394891704,1.0249135221824317,1.0305856202639443,1.0348471094578344,1.03776707425713,1.0393294270062376,1.0395536834335541,1.0386785957412639,1.0369391276263777,1.0345438436712273,1.0316372791252637,1.0283989964673204,1.0248960353754766,1.0211673629215858,1.0172058400643842,1.0129939310767369,1.0084800315348121,1.003581047647397,0.9983584518980271,0.9928915100623941,0.9873001165812323,0.9817215352866929,0.97626105333896,0.9709253098092846,0.9657371880708956,0.9607000388030202,0.9557167105477351,0.9506361771083741,0.9453368521697658,0.9398827452106462,0.934406512804322,0.9290475005344924,0.9239831641626204,0.9192924597216905,0.9149647515464601,0.910884345120427,0.9069285673710947,0.9028917691434089,0.8985401188654205,0.8937492627553091,0.8885328052220339,0.8830908496295482,0.8777151332931842,0.8726476931151982,0.8680122255747212,0.8637118076193403,0.859582743195604,0.855475185762905,0.8512582899812811,0.8468271488314667,0.8420679901398656,0.8369584983684477,0.8315920153216629
